dataset,image,scale,method,degradation,lr_source_file,metric_border_pixels,dimension_policy,ssim_protocol,nedi_window_size,nedi_edge_threshold,nedi_scale_strategy,nedi_native_passes,nedi_edge_pixel_count,nedi_pixel_count,nedi_bilinear_fallback_count,nedi_numerical_fallback_count,nedi_dimension_adjustment,nedi_native_width,nedi_native_height,nedi_sampling_grid,psnr_y,ssim_y,psnr_rgb,ssim_rgb,latency_mean_ms,latency_median_ms,latency_std_ms,latency_min_ms,latency_max_ms,warmup_runs,timed_runs,hr_width,hr_height,lr_width,lr_height,generated_at_utc,python_version,numpy_version,pillow_version,skimage_version,operating_system,processor,compute_instance,execution_mode,worker_count
BSD100,12084.png,x3,nedi,prepared_bicubic_lr,12084.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,38076,36618,14476,0,True,320,214,even_insertion_2x_half_pixel_aligned,27.32347368688319,0.7186666868287376,25.846217205713952,0.7038766565465192,3721.6522901,3723.2101620000003,47.718108539901664,3645.544092,3829.451972,3,10,481,321,160,107,2026-08-31T17:22:13.670789+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,123074.png,x3,nedi,prepared_bicubic_lr,123074.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,37672,35981,15113,0,True,320,214,even_insertion_2x_half_pixel_aligned,29.85008364349013,0.807442027732643,28.44783080139312,0.7890806700651153,3691.5465499,3688.9992435,37.60413285600858,3645.55584,3782.917109,3,10,481,321,160,107,2026-08-31T17:22:44.804628+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,126007.png,x3,nedi,prepared_bicubic_lr,126007.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,19911,19235,31859,0,True,320,214,even_insertion_2x_half_pixel_aligned,28.386110995457333,0.8091248746027291,26.9646925129234,0.7842884294620216,3167.6705885,3163.8851745,18.744993266107844,3135.495693,3213.091266,3,10,481,321,160,107,2026-08-31T17:22:41.888281+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,130026.png,x3,nedi,prepared_bicubic_lr,130026.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,34969,33559,17535,0,True,320,214,even_insertion_2x_half_pixel_aligned,24.938711496666514,0.6662116697969681,23.633235381910758,0.6358742315702738,3569.6534882,3535.682551,78.66368663287543,3466.404695,3699.771996,3,10,481,321,160,107,2026-08-31T17:22:55.743163+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,134035.png,x3,nedi,prepared_bicubic_lr,134035.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,41145,39448,11646,0,True,320,214,even_insertion_2x_half_pixel_aligned,23.722939290975972,0.7080758706275396,22.30728327890298,0.6900098158675031,3781.8828619,3778.7132435000003,31.770172180877413,3729.616358,3841.459325,3,10,481,321,160,107,2026-08-31T17:23:02.994726+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,14037.png,x3,nedi,prepared_bicubic_lr,14037.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,17411,16599,34495,0,True,320,214,even_insertion_2x_half_pixel_aligned,33.422491560472764,0.8823505456091578,31.918648015044724,0.8575231894594456,3152.3067434,3161.526303,53.052489039323795,3071.148596,3232.513404,3,10,481,321,160,107,2026-08-31T17:23:22.937384+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,143090.png,x3,nedi,prepared_bicubic_lr,143090.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,15941,15463,35631,0,True,320,214,even_insertion_2x_half_pixel_aligned,32.293739725703965,0.8850778201033329,30.647208406691988,0.869421507849538,3094.6898594,3073.9645060000003,58.07588576179889,3042.150859,3237.426281,3,10,481,321,160,107,2026-08-31T17:23:25.175680+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,145086.png,x3,nedi,prepared_bicubic_lr,145086.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,28404,27151,23943,0,True,320,214,even_insertion_2x_half_pixel_aligned,25.128790695917196,0.7099435934537145,23.807597088450933,0.678118484143666,3425.8778927,3438.2811300000003,82.10724650423057,3255.865643,3528.634663,3,10,481,321,160,107,2026-08-31T17:23:40.427550+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,147091.png,x3,nedi,prepared_bicubic_lr,147091.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,21604,20825,30269,0,True,320,214,even_insertion_2x_half_pixel_aligned,25.30018466886958,0.7795494043456761,23.938928161544556,0.7542225676575084,3227.1255004,3254.620602,86.58861903224904,3072.902835,3344.255987,3,10,481,321,160,107,2026-08-31T17:23:45.264121+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,148026.png,x3,nedi,prepared_bicubic_lr,148026.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,38661,37038,14056,0,True,214,320,even_insertion_2x_half_pixel_aligned,21.512208891084825,0.6250555015253607,20.240958286984675,0.5945165331700232,3735.1278024,3726.5748635,40.06945328644399,3693.778483,3822.145765,3,10,321,481,107,160,2026-08-31T17:24:11.585756+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,148089.png,x3,nedi,prepared_bicubic_lr,148089.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,41598,40031,11063,0,True,320,214,even_insertion_2x_half_pixel_aligned,23.284465784795408,0.5894011461331925,21.997974362751997,0.5576714248245738,3821.078649,3812.3163320000003,86.90613567556612,3659.933826,3923.481832,3,10,481,321,160,107,2026-08-31T17:24:15.265730+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,156065.png,x3,nedi,prepared_bicubic_lr,156065.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,34097,32772,18322,0,True,320,214,even_insertion_2x_half_pixel_aligned,24.828607148339277,0.5589758167165232,23.51727618058856,0.5228448433261971,3665.194129,3679.9311225,74.79684873520067,3526.653178,3763.224619,3,10,481,321,160,107,2026-08-31T17:24:28.010946+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,157055.png,x3,nedi,prepared_bicubic_lr,157055.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,34135,32974,18120,0,True,320,214,even_insertion_2x_half_pixel_aligned,25.902901695838253,0.7641665131104841,24.497005341615296,0.7443152431530368,3684.961218,3708.731179,108.3877977924498,3515.985234,3861.391527,3,10,481,321,160,107,2026-08-31T17:24:33.304669+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,159008.png,x3,nedi,prepared_bicubic_lr,159008.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,37883,36168,14926,0,True,320,214,even_insertion_2x_half_pixel_aligned,26.6073304333003,0.7998163348785231,25.33471913907983,0.7704735812649742,3685.5471617,3678.2299045,22.787181451079366,3655.950599,3722.399435,3,10,481,321,160,107,2026-08-31T17:25:00.215365+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,160068.png,x3,nedi,prepared_bicubic_lr,160068.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,21831,21455,29639,0,True,320,214,even_insertion_2x_half_pixel_aligned,26.65060805318764,0.8199281513266278,25.3578877440641,0.8010034441494088,3240.5842375,3218.124675,75.0428369545632,3157.24006,3397.036,3,10,481,321,160,107,2026-08-31T17:24:57.933020+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,16077.png,x3,nedi,prepared_bicubic_lr,16077.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,34088,32551,18543,0,True,320,214,even_insertion_2x_half_pixel_aligned,27.37441317548722,0.7277780253541085,26.025248698434837,0.69751767224784,3590.7515357,3602.0401915,47.13831886836829,3507.473352,3646.625382,3,10,481,321,160,107,2026-08-31T17:25:14.917888+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,163085.png,x3,nedi,prepared_bicubic_lr,163085.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,30549,29253,21841,0,True,320,214,even_insertion_2x_half_pixel_aligned,29.483866927298834,0.7966615567068106,28.0654841326746,0.7759700438807252,3476.7540641,3492.3594805000002,77.42612896551628,3367.747499,3626.785394,3,10,481,321,160,107,2026-08-31T17:25:18.632881+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,167062.png,x3,nedi,prepared_bicubic_lr,167062.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,9622,9302,41792,0,True,320,214,even_insertion_2x_half_pixel_aligned,29.71751840528046,0.8738888110631902,28.371064410740956,0.8499178273322885,2894.955494,2889.2999179999997,45.71453036430381,2838.036423,2989.403719,3,10,481,321,160,107,2026-08-31T17:25:35.494283+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,167083.png,x3,nedi,prepared_bicubic_lr,167083.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,38953,37459,13635,0,True,214,320,even_insertion_2x_half_pixel_aligned,19.86970224873261,0.48150874954853934,18.560858977081132,0.4650435098807922,3733.7699008,3743.5142164999997,30.46716151127259,3675.351363,3765.269869,3,10,321,481,107,160,2026-08-31T17:25:48.944994+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,170057.png,x3,nedi,prepared_bicubic_lr,170057.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,35563,33964,17130,0,True,320,214,even_insertion_2x_half_pixel_aligned,29.522799225565052,0.8152489154692292,28.18217756230731,0.7878555776741103,3648.629779,3655.7776025000003,41.38510787307156,3569.147355,3700.312807,3,10,481,321,160,107,2026-08-31T17:26:02.297859+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,175032.png,x3,nedi,prepared_bicubic_lr,175032.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,46812,44873,6221,0,True,214,320,even_insertion_2x_half_pixel_aligned,21.09579443396249,0.4203018808517119,19.799355832220257,0.3963661643202683,3937.8105802,3939.095198,49.891012615525014,3859.821077,4028.164883,3,10,321,481,107,160,2026-08-31T17:26:10.004441+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,175043.png,x3,nedi,prepared_bicubic_lr,175043.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,46742,44789,6305,0,True,320,214,even_insertion_2x_half_pixel_aligned,24.95807796750426,0.645755830407117,23.632978843911726,0.621346778988029,3949.1533385,3958.799476,72.92511082385262,3824.798243,4067.77251,3,10,481,321,160,107,2026-08-31T17:26:26.962343+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,182053.png,x3,nedi,prepared_bicubic_lr,182053.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,27062,25991,25103,0,True,320,214,even_insertion_2x_half_pixel_aligned,24.058156844700047,0.7325516588769798,22.738172163258024,0.7121838056878874,3287.3698719,3307.2095879999997,84.46555772346335,3137.087831,3430.88468,3,10,481,321,160,107,2026-08-31T17:26:32.095341+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,189080.png,x3,nedi,prepared_bicubic_lr,189080.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,19230,18579,32515,0,True,214,320,even_insertion_2x_half_pixel_aligned,32.210988071783035,0.8812561696731775,30.83137669281902,0.8543764969854304,3108.5385017,3116.9921155,59.20339566797306,3009.151329,3189.786744,3,10,321,481,107,160,2026-08-31T17:26:42.976895+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,19021.png,x3,nedi,prepared_bicubic_lr,19021.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,33530,32212,18882,0,True,320,214,even_insertion_2x_half_pixel_aligned,26.326193028637647,0.7212731213028898,24.95882811884432,0.6934501495984887,3499.8482657,3521.9241545,79.3799086263685,3331.937123,3616.188453,3,10,481,321,160,107,2026-08-31T17:26:55.392908+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,196073.png,x3,nedi,prepared_bicubic_lr,196073.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,19887,18874,32220,0,True,320,214,even_insertion_2x_half_pixel_aligned,27.93513793637864,0.519884384498614,26.57433374441958,0.4669889016562751,3086.7643908,3086.5216075,54.504358649012644,3009.210811,3207.250603,3,10,481,321,160,107,2026-08-31T17:27:07.050358+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,197017.png,x3,nedi,prepared_bicubic_lr,197017.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,27794,26611,24483,0,True,320,214,even_insertion_2x_half_pixel_aligned,27.522423956820443,0.7029586523015654,26.17486588701773,0.6738604937707716,3299.8315304,3252.7698235,106.60604716395362,3190.969094,3508.489371,3,10,481,321,160,107,2026-08-31T17:27:15.217398+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,208001.png,x3,nedi,prepared_bicubic_lr,208001.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,35610,33820,17274,0,True,214,320,even_insertion_2x_half_pixel_aligned,28.100900288377225,0.7401360323172901,26.831721430524414,0.7017462906433258,3492.6613052000002,3501.574367,53.30739756525926,3401.267434,3589.694186,3,10,321,481,107,160,2026-08-31T17:27:28.723051+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,210088.png,x3,nedi,prepared_bicubic_lr,210088.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,29473,27932,23162,0,True,214,320,even_insertion_2x_half_pixel_aligned,30.91432837474345,0.909009586534224,29.40306335855325,0.8929687327495986,3322.369361,3313.7967015,44.44365806626887,3239.15395,3384.685527,3,10,321,481,107,160,2026-08-31T17:27:38.859643+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,21077.png,x3,nedi,prepared_bicubic_lr,21077.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,27619,26663,24431,0,True,320,214,even_insertion_2x_half_pixel_aligned,25.76540683362574,0.7156652900141475,24.411358988962704,0.6814241750375674,3213.1463586,3215.3623305,37.8220116438275,3156.749136,3276.677912,3,10,481,321,160,107,2026-08-31T17:27:49.042597+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,216081.png,x3,nedi,prepared_bicubic_lr,216081.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,31040,30031,21063,0,True,320,214,even_insertion_2x_half_pixel_aligned,25.045907359873677,0.6822575516913529,23.796615605162074,0.6493784599441894,3318.4784856,3323.7468135,61.64239675542106,3186.172857,3394.565904,3,10,481,321,160,107,2026-08-31T17:27:58.531259+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,219090.png,x3,nedi,prepared_bicubic_lr,219090.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,21584,20950,30144,0,True,320,214,even_insertion_2x_half_pixel_aligned,26.06700403627356,0.738554306482277,24.746531867004368,0.7074611574154964,3101.2683552,3095.088061,56.99707414716671,3026.56218,3185.724096,3,10,481,321,160,107,2026-08-31T17:28:09.094846+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,220075.png,x3,nedi,prepared_bicubic_lr,220075.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,32887,31604,19490,0,True,320,214,even_insertion_2x_half_pixel_aligned,26.526797346476755,0.8473586127939167,25.21498886662767,0.8259852300525488,3397.1724434,3380.8585000000003,101.39461110400683,3258.5669,3583.353941,3,10,481,321,160,107,2026-08-31T17:28:22.966163+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,223061.png,x3,nedi,prepared_bicubic_lr,223061.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,34489,33192,17902,0,True,320,214,even_insertion_2x_half_pixel_aligned,24.526963209414603,0.6479436959022385,23.180172388277338,0.6269180836440151,3434.0428241,3431.313236,85.95990692998166,3328.29916,3568.460599,3,10,481,321,160,107,2026-08-31T17:28:33.649209+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,227092.png,x3,nedi,prepared_bicubic_lr,227092.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,13790,13705,37389,0,True,214,320,even_insertion_2x_half_pixel_aligned,33.74028960378898,0.8572205810183253,32.202480547098624,0.8362005208667358,2843.0304945,2833.431767,64.41531653127632,2743.182221,3004.220805,3,10,321,481,107,160,2026-08-31T17:28:35.948550+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,229036.png,x3,nedi,prepared_bicubic_lr,229036.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,40403,38623,12471,0,True,320,214,even_insertion_2x_half_pixel_aligned,22.382032404825804,0.5891744831178509,21.05178606493171,0.5626150763369494,3441.6553027,3437.316659,63.01979672070879,3318.114181,3542.144414,3,10,481,321,160,107,2026-08-31T17:28:54.240525+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,236037.png,x3,nedi,prepared_bicubic_lr,236037.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,44890,42961,8133,0,True,320,214,even_insertion_2x_half_pixel_aligned,24.939981787121283,0.6233344211415752,23.577471010951946,0.6035045595902151,3533.4529155,3546.2200679999996,67.80135226311673,3382.384311,3641.685186,3,10,481,321,160,107,2026-08-31T17:29:09.260435+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,24077.png,x3,nedi,prepared_bicubic_lr,24077.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,33078,31828,19266,0,True,320,214,even_insertion_2x_half_pixel_aligned,24.760233456776056,0.8195854009430792,23.366883879101316,0.8043062394438109,3272.9914311,3265.6539430000003,48.080732722800214,3205.154875,3372.240271,3,10,481,321,160,107,2026-08-31T17:29:16.225857+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,241004.png,x3,nedi,prepared_bicubic_lr,241004.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,15894,15179,35915,0,True,320,214,even_insertion_2x_half_pixel_aligned,31.71525302545584,0.8351878587616517,30.27886158113681,0.8067192267323297,2809.317171,2811.6786485000002,34.452322422802986,2738.184805,2868.113192,3,10,481,321,160,107,2026-08-31T17:29:12.587247+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,241048.png,x3,nedi,prepared_bicubic_lr,241048.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,36625,35355,15739,0,True,320,214,even_insertion_2x_half_pixel_aligned,24.79463815053664,0.6087949297293553,23.458898648706658,0.5830736731532681,3388.0463710999998,3384.5838655,46.73435476120603,3311.262498,3464.878757,3,10,481,321,160,107,2026-08-31T17:29:38.363735+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,253027.png,x3,nedi,prepared_bicubic_lr,253027.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,34478,33274,17820,0,True,320,214,even_insertion_2x_half_pixel_aligned,22.529597117648656,0.6927347183527329,21.186454432352065,0.6680344820720242,3331.9959508,3335.510675,26.8922370694243,3275.735619,3363.754054,3,10,481,321,160,107,2026-08-31T17:29:52.488646+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,253055.png,x3,nedi,prepared_bicubic_lr,253055.png,3,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_then_bicubic_to_target,1,17554,16775,34319,0,True,320,214,even_insertion_2x_half_pixel_aligned,31.758785416948108,0.8378948051032522,30.375883465180355,0.8106236450117447,2874.6370502,2879.6412609999998,35.96342998211066,2827.929347,2934.007193,3,10,481,321,160,107,2026-08-31T17:29:50.110715+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
